YearMonth,Booking_Shipper,BKG_Shipper_Code,POL_Sales,POL,CTR,POD,DLY,TEU,等級
2025-10,"IS JAPAN CO.,LTD.",IJCJ02,MINATO,KIJ,AE,JEA,JEA,2,C
2025-10,"IDEMITSU KOSAN CO.,LTD.",IKCJ14,MINATO,TKY,NCN,SHA,SHA,2,C
2025-10,"IDEMITSU KOSAN CO.,LTD.",IKCJ14,MINATO,TKY,NCN,SHA,SHA,2,C
2025-10,"JCT CO.,LTD.",JCLJ24,MINATO,SMN,KR,PUS,PUS,3,C
2025-10,"JAPAN EXPRESS CO., LTD.",JECJ02,MINATO,MIZ,KR,PUS,PUS,1,C
2025-10,JFE SHOJI CORPORATION,JFEJ05,MINATO,CHB,KR,PUS,PUS,1,C
2025-10,"JAMES TRANS CO., LTD.",JTCL00,MINATO,TRG,KR,PUS,PUS,1,C
2025-10,"JAMES TRANS CO., LTD.",JTCL00,MINATO,TYO,KR,INC,INC,4,C
2025-10,"JAMES TRANS CO., LTD.",JTCL00,MINATO,OSA,KR,PUS,PUS,1,C
2025-10,"KAWANOE KOUWAN UNSOU CO.,LTD.",KAWJ01,MINATO,MIZ,KR,INC,INC,2,C
2025-10,"KANTO LOGISTICS CO., LTD.",KNLJ69,MINATO,UKB,KR,INC,INC,4,C
2025-10,"KANTO LOGISTICS CO., LTD.",KNLJ69,MINATO,YOK,KR,PUS,PUS,3,C
2025-10,KYUSHU UTOC CORPORATION,KUTJ02,MINATO,MOJ,KR,INC,INC,1,C
2025-10,"LOGI & KELU GLOBAL CO.,LTD.",LKGJ01,MINATO,TOS,MY,PKG,PKG,4,C
2025-10,MEISEI CORPORATION,MCXJ40,MINATO,NGO,IN,MUN,GHR,1,C
2025-10,"MIKAWA.,LTD",MIKJ09,MINATO,SMZ,NCN,TAO,TAO,7,C
2025-10,"MULTITRANS, LTD.(TOKYO",MLXJ06,MINATO,TYO,KR,PUS,PUS,1,C
2025-10,"MITSUWA GLOBAL CO.,LTD.",MTWJ02,MINATO,TMK,NCN,NBO,NBO,2,C
2025-10,"NICHIUN CO., LTD.",NCLJ50,MINATO,TYO,MX,ZLO,ZLO,1,C
2025-10,NCS LINE JAPAN,NCSJ05,MINATO,SDJ,KR,INC,INC,2,C
2025-10,"NOHHI LOGISTICS CO.,LTD.",NHIJ00,MINATO,NGO,KR,PUS,PUS,2,C
2025-10,NIYAC CORPORATION,NIYJ77,MINATO,MOJ,KR,KAN,KAN,1,C
2025-10,OG CORPORATION (TYO),OGCJ06,MINATO,TKY,TH,LCH,LKB,6,C
2025-10,OG CORPORATION (TYO),OGCJ06,MINATO,MOJ,PH,MIP,MIP,1,C
2025-10,OKAMOTO BUTSURYU,OKBJ02,MINATO,SKT,KR,PUS,PUS,4,C
2025-10,P.D.JAPAN LTD.,PDJJ01,MINATO,OIT,SG,SIN,SIN,1,C
2025-10,"SBS GLOBAL NETWORK CO., LTD.",SBSJ08,MINATO,HKT,IN,NSA,NSA,2,C
2025-10,"SHINKO EXPRESS CO.,LTD",SHIJ50,MINATO,OSA,PH,MNL,MNL,1,C
2025-10,SUN OCEAN - OSAKA,SOCJ02,MINATO,CHB,VN,SGN,SGN,5,C
2025-10,SSI INC.,SSI094,MINATO,OSA,KR,PUS,PUS,1,C
2025-10,SANKYU SHIPPING INC. OSAKA,SSOJ01,MINATO,TOS,NCN,XGG,XGG,1,C
2025-10,SANWA SHIPPING,SWSJ11,MINATO,MAI,KR,PUS,PUS,2,C
2025-10,"TRANS CLOVER CO.,LTD.",TCCJ23,MINATO,HKT,PH,MIP,MIP,4,C
2025-10,TRADIA CORPORATION,TCXJ25,MINATO,TKS,TH,BKK,BKK,1,C
2025-10,TPO INC,TIJJ01,MINATO,TYO,KR,PUS,PUS,1,C
2025-10,TSURUSAKI KAIRIKU,TKJJ01,MINATO,OIT,ID,JKT,JKT,3,C
2025-10,"TOJIN SHOJI CO., LTD.",TOJJ02,MINATO,UKB,KR,PUS,PUS,2,C
2025-10,"TAIYO UNYU CO.,LTD.",TYUJ02,MINATO,TYO,KR,PUS,PUS,2,C
2025-10,"TAIYO UNYU CO.,LTD.",TYUJ02,MINATO,THS,KR,PUS,PUS,2,C
2025-10,UNIVERSAL SHIPPING SERVICES LTD,US0104,MINATO,OSA,PH,MIP,MIP,4,C
2025-10,"1ST WINTOP JAPAN CO., LTD",WINJ13,MINATO,TOS,AE,SHJ,SHJ,2,C
2025-10,YUPO CORPORATION,YKCJ17,MINATO,TYO,KR,PUS,PUS,2,C
2025-10,YANAN CORPORATION.,YXXJ07,MINATO,HHE,NCN,TAO,TAO,4,C
2025-10,OCEAN LINKS LTD. (TOKYO),00OCEA,MUSATO,YOK,AE,JEA,JEA,1,C
2025-10,"BLUE EXPRESS, INC. (YOK)",BLUJ00,MUSATO,YKK,KR,PUS,PUS,1,C
2025-10,CEVA LOGISTICS (TOKYO),CEVJ01,MUSATO,OSA,HK,HKG,HKG,2,C
2025-10,"FUKUEI SOUKO CO.,LTD.(TRG)",FEIJ01,MUSATO,ONA,ID,JKT,JKT,4,C
2025-10,"GOTO KAISOTEN,LTD.",GKLJ02,MUSATO,TYO,IN,MAA,MAA,2,C
2025-10,ITOCHU CORPORATION TOKYO,ICXJ12,MUSATO,MOJ,KR,PUS,PUS,2,C
2025-10,"INTERNATIONAL EXPRESS CO.,LTD",IECJ00,MUSATO,OSA,KR,PUS,PUS,1,C
2025-10,"INTERNATIONAL EXPRESS CO.,LTD",IECJ00,MUSATO,IYM,KR,PUS,PUS,4,C
2025-10,ITOCHU LOGISTICS CORP (OSA),ILCJ04,MUSATO,OSA,MX,ZLO,ZLO,6,C
2025-10,"IRIS OHYAMA CO.,LTD.",IOCJ01,MUSATO,YOK,NCN,SHA,SHA,4,C
2025-10,IZUMI SHOKAI,ISXJ16,MUSATO,OSA,IN,NSA,HDB,2,C
2025-10,HANEDA KOSAN,J70708,MUSATO,CHB,IN,MAA,MAA,3,C
2025-10,HANEDA KOSAN,J70708,MUSATO,CHB,NCN,SHA,SHA,1,C
2025-10,CJ LOGISTICS JAPAN CORPORATION(TYO),KECJ35,MUSATO,KMJ,KR,PUS,PUS,1,C
2025-10,KANEMATSU LOGISTICS & INSURANCE LTD.,KLIJ02,MUSATO,FKY,VN,HPH,HPH,1,C
2025-10,KANEMATSU LOGISTICS & INSURANCE LTD.,KLIJ02,MUSATO,TRG,KR,PUS,PUS,1,C
2025-10,K-LINE LOGISTICS,KLLJ05,MUSATO,TRG,KR,PUS,PUS,1,C
2025-10,"KURARAY CO., LTD.(KORENORI BOOKING)",KURJ04,MUSATO,KIJ,NCN,DLC,DLC,3,C
2025-10,METAL SOLUTION PROVIDER,MSPJ08,MUSATO,AXT,PH,MIP,MIP,2,C
2025-10,"MARUZEN SHOWA UNYU CO., LTD.",MSUJ01,MUSATO,TYO,KR,USN,USN,2,C
2025-10,"RIKISAN TSUSHO CO.,LTD.",RTOJ01,MUSATO,CHB,PK,KHI,KHI,20,C
2025-10,"SGH GLOBAL JAPAN CO.,LTD.",SCBJ01,MUSATO,KIJ,VN,HPH,HPH,1,C
2025-10,"SGH GLOBAL JAPAN CO.,LTD.",SCBJ01,MUSATO,NGO,KR,INC,INC,1,C
2025-10,"SEA BRIDGE CO.,LTD.",SEAJ02,MUSATO,HIJ,KR,INC,INC,2,C
2025-10,SGH GLOBAL,SGHJ04,MUSATO,TYO,KR,PUS,PUS,2,C
2025-10,SUTTONS INTERNATIONAL (JAPAN) K.K.,SIKJ02,MUSATO,TYO,IN,NSA,NSA,2,C
2025-10,SINOTRANS JAPAN,STJJ02,MUSATO,SBS,NCN,SHA,SHA,4,C
2025-10,"TOA CO., LTD",TOAJ01,MUSATO,AXT,IN,MAA,MAA,2,C
2025-10,"TAIHEIYO SHIPPING CO.,LTD.",TSGJ11,MUSATO,HIJ,TH,LCH,LKB,1,C
2025-10,ASHIDAKA SHIPPING,ASDK01,TAOKADA,OSA,KR,INC,INC,2,C
2025-10,DAISEN LOGITEM LLC,DAIJ80,TAOKADA,TOS,AE,SHJ,SHJ,4,C
2025-10,"DAIO KAIUN CO., LTD. (OSAKA)",DKOJ01,TAOKADA,MOJ,KR,PUS,PUS,1,C
2025-10,"DAIO KAIUN CO., LTD. (OSAKA)",DKOJ01,TAOKADA,IYM,KR,PUS,PUS,1,C
2025-10,"HEART JAPAN CO.,LTD.",HTJJ00,TAOKADA,MIZ,TH,LCH,LCH,1,C
2025-10,HANAI TRANSPORT,HTJJ03,TAOKADA,MYJ,KR,PUS,PUS,2,C
2025-10,"IRIS LOGISTICS CO.,LTD.",IRSJ01,TAOKADA,YOK,IN,MAA,MAA,1,C
2025-10,JAPAN CONTAINER LINE,JCLJ15,TAOKADA,ONA,MY,PKG,PKG,2,C
2025-10,JAPAN LOGISTICS CORPORATION,JPLJ02,TAOKADA,TMK,HK,HKG,HKG,2,C
2025-10,KONOIKE SHIPPING(TOKYO),KISJ14,TAOKADA,SDJ,NCN,NBO,NBO,2,C
2025-10,"KAMIGUMI CO.,LTD.(NAGOYA)",KMGJ08,TAOKADA,TOS,ID,JKT,JKT,1,C
2025-10,LINKCHEM INC.,LNKJ02,TAOKADA,TAK,NCN,SHA,SHA,2,C
2025-10,"MULTITRANS, LTD.",MLXJ04,TAOKADA,YOK,PH,MNL,MNL,1,C
2025-10,NISSIN CORPORATION,NCLJ78,TAOKADA,UKB,KR,INC,INC,2,C
2025-10,NISSIN CORPORATION(KANAZAWA),NSCJ82,TAOKADA,KNZ,KR,PUS,PUS,1,C
2025-10,OKAYAMA TOCHI SOKO,OTCJ23,TAOKADA,MIZ,IN,MAA,MAA,1,C
2025-10,OKAYAMA TOCHI SOKO,OTCJ23,TAOKADA,MIZ,VN,HPH,HPH,1,C
2025-10,SANKYU INC. YOKKAICHI BRANCH,SAYJ00,TAOKADA,YKK,KR,PUS,PUS,1,C
2025-10,"SHOU CO.,LTD",SHOJ14,TAOKADA,TMK,MY,PKW,PKW,4,C
2025-10,"SHOU CO.,LTD",SHOJ14,TAOKADA,HHE,MY,PKW,PKW,2,C
2025-10,"SHOU CO.,LTD",SHOJ14,TAOKADA,YOK,MY,PKW,PKW,2,C
2025-10,SANKYU INC (OSAKA),SIKJ00,TAOKADA,HIJ,ID,JKT,JKT,4,C
2025-10,SANKYU INC (OSAKA),SIKJ00,TAOKADA,HIJ,MX,ZLO,ZLO,1,C
2025-10,SANKYU INC (OSAKA),SIKJ00,TAOKADA,MOJ,MX,ZLO,ZLO,1,C
2025-10,SANYO LOGISTICS (SAKAI),SLCJ99,TAOKADA,IYM,TH,LCH,LCH,6,C
2025-10,"TOYO LOGISTICS CO.,LTD.",TLCJ09,TAOKADA,YOK,IN,NSA,NSA,1,C
2025-10,"TOYO LOGISTICS CO.,LTD.",TLCJ09,TAOKADA,TOS,TH,LCH,LCH,3,C
2025-10,TOYO TRANS INC.,TTIJ02,TAOKADA,HTA,KR,PUS,PUS,6,C
2025-10,"TX JAPAN CO.,LTD",TXJJ01,TAOKADA,KIJ,SCN,SHK,SHK,2,C
2025-10,KYUSHU NISSIN CORPORAITON,KNCJ14,TTAKAYAMA,HKT,PH,MNL,MNL,4,C
2025-10,KYUSHU NISSIN CORPORAITON,KNCJ14,TTAKAYAMA,HKT,HK,HKG,HKG,1,C
2025-10,KYUSHU NISSIN CORPORAITON,KNCJ14,TTAKAYAMA,HKT,TH,LCH,LKB,1,C
2025-10,MITSUI & CO PLASTICS LTD.,MBPJ04,TTAKAYAMA,KIJ,ID,JKT,JKT,4,C
2025-10,MATSUKI UNYU,MUXJ00,TTAKAYAMA,YAT,KR,PUS,PUS,2,C
2025-10,"NAGATA PRODUCTS CO.,LTD.",NAGJ23,TTAKAYAMA,SKT,MY,PKG,PKG,2,C
2025-10,"NIPPON EXPRESS CO.,LTD. SHUNAN BRANCH",NESJ07,TTAKAYAMA,TKY,KR,PUS,PUS,1,C
2025-10,SHIO COMPANY,SIOJ00,TTAKAYAMA,TMK,KR,KAN,KAN,4,C
2025-10,SANKYU INC. (HIJ),SKYJ10,TTAKAYAMA,HIJ,ID,JKT,JKT,2,C
2025-10,"TENKO CO.,LTD.",TENJ12,TTAKAYAMA,SDJ,NCN,NBO,NBO,6,C
2025-10,WORLDING (OSA),WRDJ00,TTAKAYAMA,KIJ,AE,JEA,JEA,1,C
2025-11,SENWA,J72188,,SMN,KR,PUS,PUS,12,C
2025-11,KISWIRE CO.,KCXJ77,HIGUCHI,SDJ,KR,PUS,PUS,2,C
2025-11,"NIPPON EXPRESS CO.,LTD.MIZUSHIMA",MIZJ04,HIGUCHI,MIZ,IN,MAA,MAA,1,C
2025-11,NITTSU - NIIHAMA,NTTJ11,HIGUCHI,IYM,KR,PUS,PUS,2,C
2025-11,OCEAN LINKS LTD.,OLLJ01,HIGUCHI,TMK,HK,HKG,HKG,3,C
2025-11,TAISHIN CORPORATION,TISH00,HIGUCHI,OSA,HK,HKG,HKG,2,C
2025-11,"SHOWA TRANSPORTATION CO.,LTD.",095601,JPLOCAL,FKY,NCN,SHA,SHA,4,C
2025-11,AOKI SEKIZAI,AOKJ04,JPLOCAL,MYJ,SCN,XMN,XMN,8,C
2025-11,"ATEX CO.,LTD.",ATXJ11,JPLOCAL,MYJ,ID,JKT,JKT,1,C
2025-11,"ATEX CO.,LTD.",ATXJ11,JPLOCAL,MYJ,PH,MNL,MNL,1,C
2025-11,ADVANCED MATERIAL JAPAN CORPORATION,AVMJ01,JPLOCAL,AXT,IN,NSA,NSA,1,C
2025-11,"CALFINE CO.,LTD.",CLFJ01,JPLOCAL,FKY,KR,INC,INC,3,C
2025-11,"EAST LIGHT CO.,LTD",EASJ03,JPLOCAL,HIJ,NCN,XGG,XGG,6,C
2025-11,"FUNDODAI, INC.",FDDJ00,JPLOCAL,KMJ,NCN,SHA,SHA,1,C
2025-11,FOSECO JAPAN LIMITED,FOJA01,JPLOCAL,THS,KR,PUS,PUS,1,C
2025-11,"FUYOH KAIUN CO.,LTD.",FUYJ02,JPLOCAL,FKY,TH,BKK,BKK,2,C
2025-11,"HOKURIKU COLOR FOAM CO.,LTD.",HCFJ00,JPLOCAL,KNZ,TH,LCH,LCH,2,C
2025-11,"HAYASHI KASEI CO., LTD.",HKCJ02,JPLOCAL,FKY,KR,INC,INC,3,C
2025-11,"HAMOCO JAPAN CO.,LTD.",HMCJ23,JPLOCAL,THS,NCN,SHA,SHA,1,C
2025-11,"HAMASAKU CO.,LTD.",HMSJ03,JPLOCAL,THS,KR,PUS,PUS,1,C
2025-11,"INABATA & CO.,LTD.",ICLJ34,JPLOCAL,IMB,MY,PKW,PKW,1,C
2025-11,IWAKI ONAHAMA CONTAINER SERVICE,IOCS01,JPLOCAL,ONA,VN,SGN,SGN,2,C
2025-11,"ISEKI & CO.,LTD. (MYJ)",ISEJ23,JPLOCAL,MYJ,ID,SUB,SUB,3,C
2025-11,"JMS CO., LTD.",JCLJ06,JPLOCAL,UKB,KR,PUS,PUS,1,C
2025-11,JFE SHOJI MATECH INC.,JESJ03,JPLOCAL,FKY,SCN,HUA,HUA,2,C
2025-11,"JAPAN MATERIAL CO.,LTD.",JMTJ06,JPLOCAL,SKT,KR,PUS,PUS,4,C
2025-11,"JAPAN MATERIAL CO.,LTD.",JSJ002,JPLOCAL,IMI,KR,PUS,PUS,5,C
2025-11,"KOSEI CO., LTD",KCLJ41,JPLOCAL,KIJ,VN,SGN,SGN,1,C
2025-11,KINAJAPAN,KINJ12,JPLOCAL,SMZ,KR,INC,INC,1,C
2025-11,"KIMURA KASEI CO.,LTD.",KKSJ32,JPLOCAL,AXT,TH,LCH,LCH,1,C
2025-11,"KAWAI MUSICAL INSTRUMENTS MFG.CO.,L",KMIJ09,JPLOCAL,AXT,ID,SUB,SUB,2,C
2025-11,"KANAZAWA KOUN CO., LTD.",KNZJ01,JPLOCAL,KNZ,AE,JEA,JEA,2,C
2025-11,"KANAZAWA KOUN CO., LTD.",KNZJ01,JPLOCAL,KNZ,NCN,SHA,SHA,1,C
2025-11,KUSANO SANGYO,KSXJ28,JPLOCAL,FKY,VN,HPH,HPH,14,C
2025-11,"LANWEI TRADING CO., LTD,",LNWJ00,JPLOCAL,MYJ,SCN,XMN,XMN,2,C
2025-11,"MATSUTANI CHEMICAL IND. CO., LTD.",MCIJ01,JPLOCAL,OSA,KR,PUS,PUS,4,C
2025-11,MATSUSHITA OF CONSTRUCTION,MCMJ06,JPLOCAL,IMI,TH,LCH,LCH,2,C
2025-11,MITSUBISHI ELECTRIC CORPORATION,MECJ12,JPLOCAL,THS,TH,BKK,BKK,1,C
2025-11,"MITSUWA SHOUJI CO.,LTD.",MTSJ08,JPLOCAL,THS,MY,PKW,PKW,2,C
2025-11,"NAKASHIMA PROPELLER CO.,LTD.",NAKJ00,JPLOCAL,MIZ,VN,HPH,HPH,2,C
2025-11,"NIPPON EXPRESS CO., LTD. OOTAKE BRANCH",NEOJ08,JPLOCAL,IWK,NCN,TCG,TCG,2,C
2025-11,"NIPPON EXPRESS CO., LTD. OOTAKE BRANCH",NEOJ08,JPLOCAL,IWK,NCN,SHA,SHA,3,C
2025-11,"NX NAGASAKI KOUN CO.,LTD",NKUJ06,JPLOCAL,NGS,PH,MIP,MIP,2,C
2025-11,"NEW MARKET CO.,LTD.",NMRJ02,JPLOCAL,AXT,SG,SIN,SIN,1,C
2025-11,"N TRADE CO.,LTD.",NTRJ06,JPLOCAL,MYJ,SCN,XMN,XMN,4,C
2025-11,"NIPPON EXPRESS CO.,LTD.OITA",OITNEC,JPLOCAL,OIT,KR,PUS,PUS,2,C
2025-11,"PLASTIC COSMO.,LTD",PLCJ05,JPLOCAL,SMZ,KR,PUS,PUS,2,C
2025-11,REBORN JAPAN,RBNJ00,JPLOCAL,KNZ,SG,SIN,SIN,1,C
2025-11,RIMTEC CORPORATION,RCXJ13,JPLOCAL,MIZ,NCN,SHA,SHA,1,C
2025-11,RANA ENTERPRISES,RNEJ01,JPLOCAL,THS,PH,MIP,MIP,1,C
2025-11,SAMPO CORPORATION,SAMJ10,JPLOCAL,SMZ,KR,PUS,PUS,6,C
2025-11,"SEKIEISYA CO.,LTD.",SEKJ05,JPLOCAL,MYJ,SCN,XMN,XMN,6,C
2025-11,"SUGIYO CO., LTD.",SGYJ00,JPLOCAL,KNZ,HK,HKG,HKG,2,C
2025-11,NX SENDAI SHIOGAMA KOUN,SHIJ01,JPLOCAL,SDJ,VN,SGN,SGN,1,C
2025-11,NEO GAIA INC.,SNWJ07,JPLOCAL,AXT,IN,NSA,NSA,1,C
2025-11,"SUZUYO & CO.,LTD",SXXJ03,JPLOCAL,HKT,KR,PUS,PUS,1,C
2025-11,TOGAMI ELECTRIC MFG CO.LTD.,TGGJ01,JPLOCAL,IMI,NCN,SHA,SHA,4,C
2025-11,TOMAKOMAI HOKUSO KOUN,THKJ03,JPLOCAL,TMK,NCN,NTG,NTG,1,C
2025-11,"TAKUICHI SANGYO CO., LTD.",TKSJ41,JPLOCAL,SBS,PH,MIP,MIP,1,C
2025-11,"TETSUMAN CO.,LTD.",TMNJ05,JPLOCAL,IMI,HK,HKG,HKG,2,C
2025-11,TOMITA UNYU,TMUJ00,JPLOCAL,SDJ,KR,PUS,PUS,2,C
2025-11,TSUZUKI CORPORATION,TSZJ01,JPLOCAL,NGO,KR,INC,INC,1,C
2025-11,"TOA TRADING CO.,LTD.",TTCJ62,JPLOCAL,IMI,VN,SGN,SGN,6,C
2025-11,"TOYOKO KAGAKU CO.,LTD.",TYKK00,JPLOCAL,IMI,KR,PUS,PUS,1,C
2025-11,"TOYOTOMI SANGYO CO.,LTD.",TYTJ22,JPLOCAL,KNZ,MY,PKW,PKW,6,C
2025-11,WINS JAPAN.INC,WINJ06,JPLOCAL,KNZ,HK,HKG,HKG,2,C
2025-11,"YAMASHITA KAISOUTEN CO.,LTD. SHIBUSHI BRANCH",YAKJ03,JPLOCAL,SBS,PH,MIP,MIP,2,C
2025-11,YAMAGUCHI MICA CO.LTD.,YAMA10,JPLOCAL,THS,KR,PUS,PUS,1,C
2025-11,YAO CAST TECH CORP.,YCTJ02,JPLOCAL,KMJ,KR,PUS,PUS,1,C
2025-11,"YPTECH CO., LTD.",YPTJ01,JPLOCAL,SKT,VN,HPH,HPH,3,C
2025-11,"ACE LOGISTICS CO.,LTD.",ALCJ07,KANAUMI,UKB,KR,PUS,PUS,2,C
2025-11,DAISHO KAIUN,DKXJ01,KANAUMI,OSA,MY,PEN,PEN,2,C
2025-11,DAISHO KAIUN,DKXJ01,KANAUMI,OSA,MY,PKW,PKW,2,C
2025-11,"FUKUYAMA TRANSPORTING GLOBAL CO.,LTD.",FGSJ02,KANAUMI,TMK,KR,PUS,PUS,1,C
2025-11,"FUKUYAMA TRANSPORTING GLOBAL CO.,LTD.",FGSJ02,KANAUMI,TYO,KR,INC,INC,1,C
2025-11,FUJINAMI WAREHOUSE,FJNJ01,KANAUMI,OSA,KR,PUS,PUS,1,C
2025-11,FUJINAMI WAREHOUSE,FJNJ01,KANAUMI,OSA,ID,JKT,JKT,2,C
2025-11,ISHIHARA - BIOSCIENCE,IABJ01,KANAUMI,NGO,VN,SGN,SPC,1,C
2025-11,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,TOS,KR,INC,INC,1,C
2025-11,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,UKB,KR,PUS,PUS,1,C
2025-11,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,OSA,KR,PUS,PUS,4,C
2025-11,MEIKO TRANS CO. LTD(FORWARDER),MEIKO2,KANAUMI,OSA,MX,ZLO,ZLO,2,C
2025-11,"NITTO FUNKA TRADING CO.,LTD.",NFTJ01,KANAUMI,FKY,MY,PKG,PKG,1,C
2025-11,"NITTO FUNKA TRADING CO.,LTD.",NFTJ01,KANAUMI,FKY,KR,INC,INC,3,C
2025-11,"OEC FREIGHT JAPAN CO., LTD.",OFJJ01,KANAUMI,IYM,VN,SGN,SGN,2,C
2025-11,SHINSHO CORPORATION,SSCJ92,KANAUMI,MIZ,NCN,TAO,TAO,2,C
2025-11,SHINSHO CORPORATION,SSCJ92,KANAUMI,MIZ,SG,SIN,SIN,1,C
2025-11,SHINSHO CORPORATION,SSCJ92,KANAUMI,MIZ,TH,BKK,BKK,2,C
2025-11,SEZAKI RINGYO,SZK003,KANAUMI,HTA,KR,INC,INC,2,C
2025-11,"TAIYO UNYU CO.,LTD. (OSA)",TAIJ18,KANAUMI,TOS,VN,HPH,HPH,2,C
2025-11,CHIKKO CORP,CCXJ12,KIMDB,TKY,IN,NSA,NSA,1,C
2025-11,EXNET CORPORATION,ENCJ04,KIMDB,NGO,TH,LCH,LKB,2,C
2025-11,EXNET CORPORATION,ENCJ04,KIMDB,NGO,TH,LCH,LKB,2,C
2025-11,FRP SERVICES & COMPANY (TOKYO),FSCJ31,KIMDB,ONA,KR,PUS,PUS,4,C
2025-11,"GOLDWAY LOGISTICS SERVICE JAPAN CO., LTD.",GDWA01,KIMDB,TMK,KR,PUS,PUS,1,C
2025-11,"HUBNET CO.,LTD.",HBNJ01,KIMDB,YOK,MX,ZLO,ZLO,3,C
2025-11,"JAPAN OVERSEAS TRANSPORT CO., LTD.",JOTJ02,KIMDB,YOK,PH,MNL,MNL,4,C
2025-11,"KAIKOH CO.,LTD",KCLJ65,KIMDB,TMK,VN,SGN,SGN,2,C
2025-11,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OSA,MY,PKG,PKG,1,C
2025-11,CLEARFREIGHT JAPAN,KSKJ23,KIMDB,HKT,US,LGB,LGB,2,C
2025-11,NNR GLOBAL LOGISTICS (OSA),NNRJ05,KIMDB,YKK,ID,SUB,SUB,1,C
2025-11,"RYOUSHIN TRANSPORTATION CO., LTD.",RSTJ00,KIMDB,SMN,IN,MUN,MUN,6,C
2025-11,"RYOUSHIN TRANSPORTATION CO., LTD.",RSTJ00,KIMDB,SMN,IN,MUN,KKU,4,C
2025-11,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,TYO,NCN,SHA,SHA,1,C
2025-11,"SCHENKER-SEINO CO.,LTD",SSCJ21,KIMDB,HIJ,SG,SIN,SIN,4,C
2025-11,"TEIJIN FRONTIER CO., LTD.",TEIJ07,KIMDB,MYJ,KR,PUS,PUS,1,C
2025-11,TRANS GLOBAL LOGISTICS,TGLJ01,KIMDB,NGO,MX,ZLO,ZLO,2,C
2025-11,TRANS GLOBAL LOGISTICS,TGLJ01,KIMDB,SMZ,MX,ZLO,ZLO,1,C
2025-11,TAKAHASHI TRADING,TTCJ83,KIMDB,SDJ,TH,LCH,LKB,1,C
2025-11,TAKAHASHI TRADING,TTCJ83,KIMDB,KIJ,TH,LCH,LKB,1,C
2025-11,"HYOSHOKU CO.,LTD.",USSJ00,KIMDB,TMK,HK,HKG,HKG,1,C
2025-11,"AOYAMA TSUSHO CO.,LTD.",ATCJ50,MINATO,OSA,KR,INC,INC,3,C
2025-11,ATOM LOGISTICS (TOKYO),ATML00,MINATO,YOK,AE,JEA,JEA,2,C
2025-11,ATOM LOGISTICS (TOKYO),ATML00,MINATO,TMK,NCN,DLC,DLC,1,C
2025-11,ATOM LOGISTICS (TOKYO),ATML00,MINATO,KIJ,NCN,DLC,DLC,1,C
2025-11,"BARSAN GLOBAL LOGISTIC CO, LLC",BGLJ01,MINATO,OSA,AE,JEA,JEA,1,C
2025-11,BULKHAUL LIMITED,BJKJ01,MINATO,NGO,PK,KHI,KHI,1,C
2025-11,BULKHAUL LIMITED,BJKJ01,MINATO,MIZ,KR,PUS,PUS,1,C
2025-11,BULKHAUL LIMITED,BJKJ01,MINATO,IWK,TH,LCH,LCH,1,C
2025-11,BULKHAUL LIMITED,BJKJ01,MINATO,UKB,KR,PUS,PUS,5,C
2025-11,BNX SHIPPING INC,BNXJ00,MINATO,YOK,KR,PUS,PUS,1,C
2025-11,BNX SHIPPING INC,BNXJ00,MINATO,YOK,KR,INC,INC,1,C
2025-11,BNX SHIPPING INC,BNXJ00,MINATO,KIJ,KR,PUS,PUS,3,C
2025-11,"BANSO LOGISTICS CO.,LTD.",BSLJ01,MINATO,YKK,SCN,HUA,HUA,2,C
2025-11,"BANSO LOGISTICS CO.,LTD.",BSLJ01,MINATO,SMZ,KR,PUS,PUS,1,C
2025-11,"BANSO LOGISTICS CO.,LTD.",BSLJ01,MINATO,YKK,SCN,YTN,YTN,2,C
2025-11,"CBC CO.,LTD.（大阪）",CBCJ11,MINATO,TAK,KR,PUS,PUS,1,C
2025-11,CN LOGISTICS (JAPAN) LIMITED,CNLJ02,MINATO,SBS,SG,SIN,SIN,1,C
2025-11,"CHUO WAREHOUSE CO.,LTD.",CWCJ12,MINATO,KNZ,SCN,FOC,FOC,1,C
2025-11,"JC SHIPPING CO.,LTD.",DJLJ23,MINATO,MOJ,KR,PUS,PUS,1,C
2025-11,"DAISHIN INDUSTRIES CO.,LTD.",DSIJ12,MINATO,CHB,NCN,NBO,NBO,2,C
2025-11,"DSV AIR & SEA CO.,LTD TOKYO",DSVJ01,MINATO,YOK,KR,PUS,PUS,3,C
2025-11,"DAIICHI TRANSPORTATION & TERMINAL CO., LTD",DTTJ09,MINATO,TMK,SG,SIN,SIN,2,C
2025-11,"FUTABA CHEMICAL CO., LTD.",FCCJ03,MINATO,KIJ,KR,PUS,PUS,1,C
2025-11,FLYING FISH INC.,FFSJ02,MINATO,YOK,IN,NSA,NSA,1,C
2025-11,FORWARDERJAPAN CO LTD,FORJ03,MINATO,YOK,AE,JEA,JEA,1,C
2025-11,FRIENDLY SHIPPING,FRNJ00,MINATO,OSA,KR,INC,INC,2,C
